,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7
PELI1,5.314401e-10,2.0148928e-10,2.8454297e-10,3.3983098e-11,1.6272374e-10,2.1669236e-10,2.1553737e-10,0.00046217506
ZNF98,2.5426702e-10,2.015108e-10,2.8462818e-10,3.3982837e-11,1.6274329e-10,2.477089e-10,2.1550817e-10,1.14616316e-10
ZNF786,2.6151403e-10,2.0147968e-10,2.8674893e-10,3.3998658e-11,1.6291815e-10,2.2086848e-10,2.1547406e-10,1.146115e-10
ZNF675,2.6932281e-10,2.014816e-10,2.8838015e-10,3.4024474e-11,1.6276783e-10,2.2523158e-10,2.1554969e-10,1.1461281e-10
SLC22A5,2.5444655e-10,2.0150619e-10,2.8607755e-10,3.3984912e-11,1.6279825e-10,2.1878296e-10,2.154568e-10,1.14598386e-10
ADARB1,3.4948816e-10,2.0145931e-10,2.8455546e-10,3.398219e-11,1.627163e-10,2.1623572e-10,2.1579981e-10,1.3733274e-10
HTT,9.1305913e-10,2.0421659e-10,4.852987e-10,3.4415176e-11,1.6273864e-10,2.7429495e-10,2.213636e-10,1.1588866e-10
C5AR1,0.00039771915,2.0151426e-10,2.8447894e-10,3.3983615e-11,1.6289578e-10,2.1666342e-10,2.1554557e-10,1.1459358e-10
VEPH1,2.538619e-10,2.0147467e-10,2.8440134e-10,3.398297e-11,1.6276192e-10,3.5504802e-10,0.0008003731,1.14612375e-10
IPP,2.6421337e-10,2.014597e-10,2.9739475e-10,3.404317e-11,1.6275323e-10,2.404649e-10,2.1576894e-10,1.1462462e-10
MAP3K5,0.0004070528,2.0149696e-10,3.4645178e-10,3.4636963e-11,1.6293929e-10,2.163108e-10,2.154527e-10,1.1458877e-10
GSTK1,2.5365668e-10,2.0150774e-10,2.8462874e-10,3.3983098e-11,1.629539e-10,2.1649076e-10,0.00833197,1.1461806e-10
HNRNPAB,2.542389e-10,2.0147814e-10,2.84461e-10,3.3983098e-11,0.0014970296,2.1683293e-10,2.1555421e-10,1.1459751e-10
STMN3,2.535145e-10,2.0153001e-10,3.0505468e-10,3.3982837e-11,1.6292687e-10,2.1697358e-10,2.1604114e-10,1.1521292e-10
PDGFA,2.5348743e-10,2.0412039e-10,3.4606673e-10,3.4157514e-11,1.6902948e-10,2.4169214e-10,2.2069667e-10,1.3379267e-10
COL13A1,2.536209e-10,2.2228594e-10,2.8413566e-10,3.547811e-11,1.6284173e-10,0.00015729807,2.5392635e-10,1.1465524e-10
SLC2A10,2.5360058e-10,2.0148544e-10,3.2451292e-10,3.398219e-11,1.6274547e-10,4.244767e-10,2.1544858e-10,1.1459795e-10
RPF2,2.871534e-10,2.0192133e-10,3.1560196e-10,3.4084038e-11,1.6350403e-10,2.4636557e-10,2.1960199e-10,1.1925715e-10
SLC28A3,2.537312e-10,2.0151311e-10,2.8448163e-10,3.3982643e-11,1.628703e-10,0.00036679674,2.1545515e-10,1.1462768e-10
FAM177B,3.2076955e-10,2.0149082e-10,3.293744e-10,3.3993534e-11,1.6290914e-10,2.1626129e-10,2.1553818e-10,1.14604506e-10
MYO5A,0.00020873912,2.0149082e-10,2.840533e-10,3.3983098e-11,1.6282217e-10,2.1842189e-10,2.1560931e-10,1.145962e-10
ATG7,0.0004621248,2.0149696e-10,3.3009387e-10,3.4020974e-11,1.628321e-10,2.8324826e-10,2.1558505e-10,1.167802e-10
SIPA1L1,0.0013391875,2.0160767e-10,3.0780695e-10,3.398271e-11,1.6284421e-10,2.6042343e-10,2.1550488e-10,1.1458833e-10
RAB40C,2.5395974e-10,2.0149543e-10,0.00030405214,3.3983098e-11,1.6278769e-10,2.1677256e-10,2.1569117e-10,1.1461107e-10
PIGN,2.9673353e-10,2.0147775e-10,2.842636e-10,3.3983226e-11,1.6275012e-10,0.0006798034,2.1546913e-10,1.14615435e-10
ZNF624,2.6010422e-10,2.0152158e-10,2.8444042e-10,3.3995286e-11,1.6292499e-10,2.172759e-10,2.1551187e-10,1.1466048e-10
HHLA3,2.5971458e-10,2.0151465e-10,2.8599081e-10,3.400287e-11,1.6300084e-10,2.33345e-10,2.1543378e-10,1.1517558e-10
TOPORS,2.5603947e-10,2.0156e-10,2.8538924e-10,3.3990227e-11,1.6289516e-10,2.2625117e-10,2.1569857e-10,1.1460888e-10
BCO2,2.5527097e-10,2.0149774e-10,2.8723887e-10,3.3982837e-11,1.6292158e-10,2.4058508e-10,2.1574136e-10,1.14590955e-10
ENTPD6,2.5794034e-10,2.0150427e-10,3.011369e-10,3.3995803e-11,1.6270046e-10,2.1898755e-10,2.1562084e-10,1.1460014e-10
ENPP1,2.5419042e-10,2.0153001e-10,2.8440625e-10,3.4078317e-11,1.6278708e-10,2.166845e-10,2.1566073e-10,1.2005227e-10
FAR1,2.801497e-10,2.0149274e-10,0.00045444397,3.3982837e-11,1.629135e-10,2.1659814e-10,2.1555298e-10,1.14607566e-10
C5orf42,2.9736583e-10,2.0145854e-10,2.8968447e-10,3.398232e-11,1.6278334e-10,0.00030417857,2.1550035e-10,1.2721665e-10
MFAP5,2.5397914e-10,2.0149774e-10,2.8472102e-10,3.398316e-11,1.6281906e-10,2.1664814e-10,2.1562166e-10,1.6358513e-10
ZNF615,2.7316566e-10,2.0149311e-10,2.8469496e-10,3.400527e-11,1.6294488e-10,2.332658e-10,2.1551104e-10,1.1503155e-10
CDC42SE1,0.00072010333,2.0152925e-10,2.8466077e-10,3.3983098e-11,1.626468e-10,2.1652048e-10,2.1569774e-10,1.1461894e-10
DPP4,2.9586883e-10,2.0148351e-10,3.2623074e-10,3.4077668e-11,1.6282682e-10,2.1632483e-10,2.1547365e-10,1.1460407e-10
SPTAN1,2.537467e-10,2.0151235e-10,2.8469116e-10,3.398232e-11,0.0017646014,2.1637599e-10,2.1555298e-10,1.14606255e-10
PARVA,2.539869e-10,2.0151003e-10,3.1158262e-10,3.3983226e-11,1.6849129e-10,1.3427157e-09,2.1549215e-10,1.6395123e-10
FAM114A1,2.5389482e-10,0.0010010987,2.84397e-10,3.3982903e-11,1.6290884e-10,2.1673369e-10,2.1525716e-10,1.14601446e-10
RPE,0.0006616123,2.0147238e-10,2.8466401e-10,3.3983098e-11,1.627284e-10,2.166874e-10,2.1554723e-10,1.14624185e-10
ZNF460,2.5590569e-10,2.0157154e-10,2.8648436e-10,3.4000473e-11,1.6280695e-10,2.1854774e-10,2.1582737e-10,1.14829445e-10
PHF2,2.535087e-10,0.00043668496,2.84537e-10,3.3983098e-11,1.6277839e-10,2.4466712e-10,2.1560478e-10,1.1461675e-10
RPS26,2.5389676e-10,0.0009095162,2.8458422e-10,3.398271e-11,1.627374e-10,2.1643626e-10,2.1555874e-10,1.1461281e-10
PSAP,2.5403823e-10,2.0153848e-10,2.8521294e-10,0.0023158072,1.6304251e-10,2.1623242e-10,2.1559163e-10,1.1463774e-10
S100A10,2.5418365e-10,2.0151196e-10,2.8541755e-10,0.006712619,1.6311062e-10,2.1711517e-10,2.1580475e-10,1.1462593e-10
CFAP43,2.5404018e-10,2.0151157e-10,2.8467598e-10,3.398297e-11,1.6287652e-10,3.1427805e-10,2.1563769e-10,1.1460975e-10
LHFPL5,2.5403726e-10,2.014962e-10,2.886619e-10,3.3987115e-11,1.6285788e-10,2.1607822e-10,2.1538119e-10,1.1459969e-10
RPL37A,2.541022e-10,2.0156732e-10,2.8476396e-10,3.3983226e-11,1.6300829e-10,2.1752636e-10,2.1575494e-10,0.053345256
TXNRD3,2.5380864e-10,2.0201608e-10,2.9383246e-10,3.399762e-11,1.6362757e-10,2.4841057e-10,2.1574054e-10,1.15876274e-10
MCMBP,4.5477122e-10,2.0151157e-10,2.8412808e-10,3.398232e-11,1.6286533e-10,0.00086531264,2.1559575e-10,1.145962e-10
KLHDC1,5.256014e-10,2.0153157e-10,2.847607e-10,3.4137908e-11,1.6276348e-10,6.5033345e-10,2.154346e-10,1.2251025e-10
ZNF81,2.6195132e-10,2.0151773e-10,2.8843736e-10,3.4005142e-11,1.6275385e-10,2.2045937e-10,2.1558422e-10,1.15113634e-10
TAF13,2.747479e-10,2.0981161e-10,2.8576397e-10,3.4074223e-11,1.7015353e-10,2.1650315e-10,2.2656685e-10,1.292713e-10
ATAD3A,2.5965713e-10,2.0216064e-10,3.047889e-10,3.3991653e-11,1.6355081e-10,2.208154e-10,2.1692766e-10,1.1531185e-10
FAM118B,2.975621e-10,2.0433658e-10,4.1763287e-10,3.4174195e-11,1.6381836e-10,2.2721729e-10,2.188364e-10,1.1458965e-10
ZNF461,2.7073296e-10,2.0148928e-10,2.85158e-10,3.40019e-11,1.6285788e-10,2.4489355e-10,2.1545844e-10,1.1462375e-10
SLC9A8,3.2141628e-10,2.0150774e-10,3.6767364e-10,3.4079097e-11,1.6286503e-10,2.639258e-10,2.1546419e-10,1.1463949e-10
OCLN,2.536896e-10,2.0148083e-10,8.459555e-10,3.3983098e-11,1.6292966e-10,5.4824744e-05,2.1551515e-10,1.14609315e-10
FAM212B,2.567897e-10,2.0152158e-10,2.8435795e-10,3.398271e-11,1.6277465e-10,2.1648829e-10,2.1551597e-10,1.1508598e-10
ZNF44,3.3432335e-10,2.0151118e-10,2.8471128e-10,3.403382e-11,1.6285291e-10,0.00013116801,2.1545844e-10,1.14649984e-10
ADAMTSL2,2.5369828e-10,2.0148083e-10,2.846423e-10,3.3982643e-11,1.6286472e-10,2.167126e-10,2.1559984e-10,1.228861e-10
SGTB,2.800856e-10,2.0149543e-10,2.8470584e-10,3.398919e-11,1.6262819e-10,2.1634215e-10,2.1547242e-10,1.1459751e-10
ZNF790,3.0753172e-10,2.0149774e-10,2.842224e-10,3.398297e-11,1.6279732e-10,7.953627e-10,2.1553406e-10,1.1460888e-10
FAM49A,3.3379832e-10,2.0148928e-10,2.846434e-10,3.3982577e-11,1.6291318e-10,2.1940269e-10,2.1558752e-10,1.14615435e-10
MYO1C,2.5374766e-10,2.0150927e-10,2.8474764e-10,3.398219e-11,1.6273553e-10,2.1639829e-10,0.0018912463,1.1459926e-10
MDS2,2.573948e-10,2.0149235e-10,2.842506e-10,3.398802e-11,1.629595e-10,2.1641355e-10,2.1543049e-10,1.1460888e-10
NKIRAS1,2.760864e-10,2.0163538e-10,3.033338e-10,3.404999e-11,1.6288709e-10,2.3691932e-10,2.165498e-10,1.1647901e-10
MEIG1,2.5406924e-10,2.0152734e-10,2.8481337e-10,3.3983875e-11,1.6279049e-10,2.1677543e-10,2.15678e-10,1.14623304e-10
KIF13B,3.1546296e-10,2.0150466e-10,0.00079223566,3.3981932e-11,1.6286658e-10,2.218556e-10,2.1554557e-10,1.1463774e-10
TEAD4,2.5371572e-10,2.0150234e-10,2.8468086e-10,3.3982837e-11,1.6295917e-10,2.375877e-10,2.1584137e-10,1.8049294e-10
SPG7,2.619623e-10,2.0145584e-10,2.8421102e-10,3.398206e-11,1.6289267e-10,0.0018779357,2.1543131e-10,1.14590955e-10
ERO1A,2.5382318e-10,2.0152158e-10,2.845229e-10,3.3983098e-11,1.6277962e-10,2.1680562e-10,0.0038385259,1.1461762e-10
ZNF823,2.648077e-10,2.0149696e-10,3.8371545e-10,3.399483e-11,1.6281688e-10,6.4364014e-10,2.1557435e-10,1.14613694e-10
ZNF347,2.6364955e-10,2.0160691e-10,2.847444e-10,3.3983875e-11,1.627995e-10,2.2710116e-10,2.159678e-10,1.166493e-10
PLCG2,0.0003719866,2.0150158e-10,2.8455654e-10,3.3982775e-11,1.6283397e-10,2.1683748e-10,2.1547651e-10,1.14624185e-10
RPL12,2.550753e-10,2.0153886e-10,2.8532554e-10,0.009990362,1.6315449e-10,2.174575e-10,2.1585661e-10,1.1466354e-10
DNM3,2.9369854e-10,2.0149235e-10,2.8744768e-10,3.3982837e-11,1.6281503e-10,2.1624934e-10,2.1547734e-10,1.9957648e-10
ZNF121,3.6601762e-09,2.2190598e-10,2.2837399e-09,3.5079495e-11,1.8025417e-10,2.8200517e-10,2.503818e-10,1.4395972e-10
MPZL1,2.540237e-10,2.0151311e-10,2.8448816e-10,3.3981932e-11,1.6283055e-10,2.1619118e-10,0.0014195485,1.1460539e-10
VPS13A,2.962189e-10,2.0148275e-10,4.7242116e-10,3.3983098e-11,1.6281068e-10,2.213391e-10,2.1557765e-10,0.00034303835
MBP,2.934667e-10,0.00086575013,2.842522e-10,3.398271e-11,1.6268838e-10,2.1644865e-10,2.1552256e-10,1.1460101e-10
ELOVL2,2.5341104e-10,2.0151235e-10,2.8479435e-10,3.3981932e-11,1.6288429e-10,4.107113e-10,2.1558176e-10,1.1460669e-10
LEKR1,2.5798755e-10,2.0149311e-10,2.9302874e-10,3.39853e-11,1.6289982e-10,3.1577538e-10,2.1563523e-10,1.1464736e-10
SNHG12,3.323765e-10,2.0201263e-10,3.478011e-10,3.418267e-11,1.6299835e-10,2.1629594e-10,2.1639415e-10,1.146115e-10
CLEC9A,2.5450575e-10,2.014962e-10,2.8401861e-10,3.3982903e-11,1.6296353e-10,2.1662376e-10,2.1564879e-10,1.14792655e-10
NOL8,0.0010315283,2.014939e-10,2.8437422e-10,3.398219e-11,1.6263749e-10,2.1640943e-10,2.1551967e-10,1.14623304e-10
IRAK4,1.1902043e-09,2.0148774e-10,3.001609e-10,3.4288197e-11,1.6281967e-10,2.6484961e-10,2.1558094e-10,1.1462549e-10
MRPL42,8.174531e-10,2.0531443e-10,3.2489939e-10,3.548068e-11,1.6458568e-10,2.7543907e-09,2.2188523e-10,1.314599e-10
ZNF335,3.476333e-10,2.0155193e-10,3.2084727e-10,3.4137713e-11,1.6287963e-10,2.7578587e-10,2.163042e-10,1.1502892e-10
ZNF273,2.7373834e-10,2.0215522e-10,3.0074082e-10,3.4104e-11,1.6286503e-10,2.2840611e-10,2.1677503e-10,1.1460713e-10
ZNF84,5.6057226e-10,2.0146776e-10,3.511794e-10,3.4422788e-11,1.6273927e-10,7.965104e-10,2.1537298e-10,1.1460539e-10
ZNF667,2.538532e-10,2.0147814e-10,2.8455382e-10,3.398271e-11,1.6265299e-10,2.2916977e-10,2.1554641e-10,1.14968826e-10
SIRPA,3.9860937e-09,2.0422632e-10,2.8436825e-10,3.4097367e-11,1.6295731e-10,7.5518464e-10,2.1562946e-10,1.1460582e-10
GRK6,2.5801514e-10,2.0151773e-10,3.3456574e-10,3.4127035e-11,1.6272064e-10,2.1665929e-10,2.1566567e-10,1.1460844e-10
PRIM1,2.586685e-10,2.0149812e-10,2.8497585e-10,3.3990356e-11,1.6289362e-10,2.1746621e-10,2.1557929e-10,1.14619376e-10
MARCH5,3.6871087e-10,2.0170307e-10,3.0359776e-10,3.4085273e-11,1.6275664e-10,3.72553e-10,2.1820785e-10,1.177891e-10
RP11-347C12.1,2.66045e-10,2.0151235e-10,2.845419e-10,3.398303e-11,1.6269705e-10,2.1823117e-10,2.1560644e-10,1.149048e-10
AKR1B10,2.5337624e-10,2.0150774e-10,7.711126e-10,3.3982837e-11,1.6273181e-10,2.1639249e-10,2.1562124e-10,1.14617184e-10
SULT1C4,2.5385125e-10,2.0153233e-10,2.8474764e-10,3.398297e-11,1.6286068e-10,2.2491134e-10,2.1555298e-10,1.1778145e-10
CD2AP,2.5391905e-10,2.0151388e-10,3.376319e-10,3.3983098e-11,0.000957622,2.1642221e-10,2.1557271e-10,1.1460407e-10
NUP62CL,2.5391228e-10,2.014816e-10,3.02999e-10,3.4004428e-11,1.6285415e-10,2.2204273e-10,2.1543131e-10,1.1461588e-10
SFI1,0.00051821704,2.0147928e-10,2.8440894e-10,3.398297e-11,1.6273895e-10,2.4919738e-10,2.1562782e-10,1.14609315e-10
ZNF649,2.56362e-10,2.0150312e-10,2.845869e-10,3.3993534e-11,1.6279018e-10,2.1955675e-10,2.1561056e-10,1.14583086e-10
ZNF248,3.2210365e-10,2.0150004e-10,3.904426e-10,3.424127e-11,1.6281315e-10,2.9350644e-10,2.1558916e-10,1.1557123e-10
CHSY3,2.5421076e-10,2.015108e-10,2.8429178e-10,3.3983354e-11,1.6292687e-10,2.1615325e-10,2.1564017e-10,1.2599573e-10
LPAR1,2.672942e-10,2.044633e-10,2.8690322e-10,3.4007023e-11,1.6700959e-10,2.2596523e-10,2.1966776e-10,1.2519943e-10
HIBCH,0.0020983377,2.0152581e-10,2.8407932e-10,3.3983098e-11,1.6268371e-10,2.163859e-10,2.1548638e-10,1.1459926e-10
TMEM229B,2.6339925e-10,2.0153886e-10,2.9020875e-10,3.4014094e-11,1.6285415e-10,2.324211e-10,2.1558792e-10,1.14614124e-10
SOWAHC,2.5381544e-10,2.0325171e-10,3.2843966e-10,3.398297e-11,1.6659345e-10,2.3225714e-10,2.1608976e-10,1.1458833e-10
ZNF876P,2.5726427e-10,2.0154156e-10,2.8535985e-10,3.399431e-11,1.6288366e-10,2.2209609e-10,2.1584344e-10,1.1529426e-10
HMGN5,2.6693553e-10,2.0154925e-10,3.0241354e-10,3.407435e-11,1.6289424e-10,2.464013e-10,2.1569857e-10,1.1869165e-10
MIER1,3.4926426e-10,2.0150619e-10,2.8432975e-10,3.3982577e-11,1.6288647e-10,2.1639249e-10,2.1543091e-10,0.00077129883
MAN1A2,2.5352995e-10,2.0151696e-10,2.8421915e-10,3.398232e-11,1.6276441e-10,2.164379e-10,2.1550858e-10,0.00062347745
ZNF251,8.04172e-10,2.0155463e-10,3.4674727e-10,3.4171065e-11,1.6288833e-10,3.0645038e-09,2.1545556e-10,1.2411855e-10
DDRGK1,2.536441e-10,0.0020940457,2.8452124e-10,3.3983226e-11,1.6278211e-10,2.1652585e-10,2.1556285e-10,1.1457609e-10
TFDP1,0.0017905575,2.0147047e-10,2.8469008e-10,3.398219e-11,1.6282495e-10,2.1639208e-10,2.156558e-10,1.1461107e-10
ZNF334,2.5386673e-10,2.0151274e-10,2.8491987e-10,3.3983098e-11,1.6280632e-10,2.8326988e-10,2.1546008e-10,1.14586576e-10
HSD17B11,2.5334435e-10,2.0150351e-10,2.8465205e-10,3.3983098e-11,0.0036299825,2.1681804e-10,2.1573972e-10,1.14569104e-10
SZT2,3.9181003e-10,2.0151696e-10,2.8459615e-10,3.4165462e-11,1.6284359e-10,2.7824804e-10,2.1538613e-10,1.1482243e-10
SULT1C2,2.539704e-10,2.0149928e-10,0.0020713515,3.3982383e-11,1.6285726e-10,2.1671384e-10,2.1558381e-10,1.1459314e-10
RPS6KL1,2.5363153e-10,2.0157694e-10,2.898481e-10,3.398543e-11,1.6289267e-10,2.1665351e-10,2.1562577e-10,1.14619376e-10
QRICH1,1.5965927e-09,2.0149044e-10,3.3441583e-10,3.4345204e-11,1.6290046e-10,3.2854242e-10,2.1604937e-10,1.1679045e-10
DDX42,2.5369828e-10,2.0149274e-10,2.8431457e-10,3.398297e-11,0.0011755318,2.1678577e-10,2.1554805e-10,1.1460407e-10
RPL23A,2.5454167e-10,2.0157846e-10,2.850378e-10,0.011064979,1.6302447e-10,2.1752221e-10,2.1584755e-10,1.1468891e-10
SLC29A3,2.611332e-10,2.0147238e-10,2.87745e-10,3.399645e-11,1.6275044e-10,2.1723903e-10,2.1556615e-10,1.1461194e-10
UBL5,2.540886e-10,2.0155232e-10,2.8495845e-10,3.3983615e-11,1.6305432e-10,2.1734801e-10,2.1584631e-10,0.010113549
HELZ,0.00071222987,2.014962e-10,2.927807e-10,3.3982577e-11,1.6281254e-10,3.3936157e-10,2.1555462e-10,1.145774e-10
TMEM116,4.3576545e-10,2.0153079e-10,2.847042e-10,3.4142338e-11,1.6268588e-10,2.6630342e-10,2.1567882e-10,1.14624185e-10
CARD11,0.00022189839,2.0148583e-10,2.905599e-10,3.398232e-11,1.6283427e-10,2.169769e-10,2.1538325e-10,1.1459926e-10
SDAD1,0.0010602614,2.0149467e-10,2.8467703e-10,3.3982255e-11,1.628231e-10,2.1641726e-10,2.1562042e-10,1.1460801e-10
ZKSCAN8,2.647875e-10,2.0148351e-10,2.8638986e-10,3.4048497e-11,1.627995e-10,2.2645494e-10,2.1547406e-10,1.14601884e-10
HYLS1,2.5696215e-10,2.0236202e-10,2.8725422e-10,3.4003973e-11,1.6322328e-10,2.2040514e-10,2.1650726e-10,1.1475193e-10
ZNF442,2.5545216e-10,2.0151157e-10,2.8460215e-10,3.398867e-11,1.6268929e-10,2.2168979e-10,2.1579899e-10,1.1489165e-10
ZNF813,2.5692098e-10,2.020157e-10,2.870866e-10,3.402305e-11,1.6336531e-10,2.1843688e-10,2.1597357e-10,1.14681036e-10
ASNA1,2.540237e-10,2.0152079e-10,2.844849e-10,3.3982577e-11,0.001853471,2.1637021e-10,2.1581463e-10,1.1461588e-10
ASPH,2.535087e-10,2.0150927e-10,0.0043498185,3.3983098e-11,1.6275169e-10,2.1605598e-10,2.1550858e-10,1.1459926e-10
SPRED2,2.5364022e-10,2.0145931e-10,3.9568754e-10,3.3982255e-11,1.62902e-10,0.00076420326,2.1544241e-10,1.3220922e-10
WWP2,4.948316e-10,2.0151465e-10,2.8431024e-10,3.3983098e-11,1.6266355e-10,0.00076177006,2.154831e-10,1.1460844e-10
GFPT1,2.5635905e-10,2.0149044e-10,0.0006161511,3.405051e-11,1.6289547e-10,2.163079e-10,2.1551556e-10,1.1459052e-10
UVRAG,0.0009963141,2.0145663e-10,3.0399003e-10,3.398232e-11,1.627523e-10,2.2691238e-10,2.1550448e-10,1.1580955e-10
ZNF26,3.4726486e-10,2.0144163e-10,2.8436772e-10,3.410673e-11,1.6287777e-10,2.4093869e-10,2.1567265e-10,1.1542232e-10
ITSN2,3.8721282e-10,2.014885e-10,2.842175e-10,3.3983098e-11,1.6274329e-10,2.1608153e-10,0.0013457342,1.1461194e-10
MGEA5,3.4056763e-10,2.014989e-10,2.8477534e-10,3.3982255e-11,1.625891e-10,2.1619036e-10,2.1529248e-10,0.001002428
TCAF1,2.538222e-10,2.0150542e-10,2.8427768e-10,3.3983486e-11,1.6280757e-10,0.00062079413,2.1559902e-10,1.1462068e-10
ZNF69,2.5361896e-10,2.0151235e-10,2.843173e-10,3.398232e-11,1.6273212e-10,7.1563705e-10,2.154798e-10,1.14602314e-10
TXNRD1,2.7252972e-10,2.0149543e-10,2.960523e-10,3.398316e-11,1.6288584e-10,0.0010841856,2.1556244e-10,1.14583086e-10
ZNF583,2.6009828e-10,2.0147851e-10,2.8420613e-10,3.3983098e-11,1.6288274e-10,2.225023e-10,2.1574918e-10,1.1548838e-10
ZNF568,2.9938843e-10,2.0149851e-10,2.8426794e-10,3.3983098e-11,1.6254073e-10,2.928444e-10,2.1540172e-10,1.1663907e-10
ZNF480,2.918869e-10,2.0150082e-10,2.9237893e-10,3.409776e-11,1.6264058e-10,2.3830113e-10,2.1563933e-10,1.1526875e-10
TPM2,2.5433494e-10,2.0151388e-10,2.839033e-10,3.3982577e-11,1.6275664e-10,2.1730658e-10,2.158492e-10,0.0041074487
SH3BGRL2,2.5380767e-10,2.014839e-10,2.847042e-10,3.3983098e-11,1.627374e-10,0.0005734124,2.1558916e-10,1.2521759e-10
ZNF808,2.8868669e-10,2.014693e-10,2.9793695e-10,3.4083843e-11,1.6282464e-10,2.370183e-10,2.1567965e-10,1.1460975e-10
YTHDF2,2.54236e-10,2.014962e-10,2.841774e-10,3.398271e-11,0.0020126356,2.1650066e-10,2.1559575e-10,1.1459926e-10
TMA16,3.5399383e-10,2.0573072e-10,3.4777856e-10,3.474495e-11,1.6563469e-10,3.0620714e-10,2.1981739e-10,1.15460634e-10
HLA-DRB5,0.003216304,2.0150888e-10,2.8471778e-10,3.3983292e-11,1.6285912e-10,2.1677875e-10,2.1549708e-10,1.1460539e-10
ATL1,2.5601796e-10,2.0174924e-10,2.9424746e-10,3.401338e-11,1.6343481e-10,2.2095527e-10,2.158945e-10,1.164781e-10
MAFK,2.5403532e-10,2.0149543e-10,2.8459887e-10,3.398245e-11,0.0009702037,2.1679117e-10,2.1546255e-10,1.14615435e-10
C1orf228,2.6169564e-10,2.0151773e-10,2.9742536e-10,3.4026164e-11,1.6275727e-10,2.2992065e-10,2.1541735e-10,1.1461281e-10
ZNF43,5.2069016e-10,2.0146007e-10,2.8479924e-10,3.3982383e-11,1.6281378e-10,7.911759e-05,2.1557847e-10,1.14584404e-10
GPN1,2.7664196e-10,2.0153079e-10,2.8921907e-10,3.404421e-11,1.628321e-10,2.2309722e-10,2.1566894e-10,1.1468148e-10
ZNF28,3.001191e-10,2.0175848e-10,2.9365987e-10,3.4154516e-11,1.6290759e-10,2.350375e-10,2.1609348e-10,1.1459052e-10
ITGBL1,2.5384642e-10,2.0151157e-10,2.8428204e-10,3.3983098e-11,1.6263749e-10,2.1697318e-10,2.1535736e-10,1.5308307e-10
ZNF627,2.961161e-10,2.014816e-10,2.872986e-10,3.409919e-11,1.6293059e-10,2.9074285e-10,2.156233e-10,1.1460014e-10
WDHD1,2.5864777e-10,2.0163231e-10,2.882317e-10,3.399081e-11,1.6291195e-10,2.1675518e-10,2.1579487e-10,1.1471779e-10
CTNND1,2.540266e-10,2.0149928e-10,2.8459454e-10,3.3983226e-11,0.0015135036,2.165841e-10,2.1548721e-10,1.1462462e-10
TLK1,2.81534e-09,2.0153079e-10,2.845522e-10,3.4113434e-11,1.628057e-10,0.0013116419,2.1554393e-10,1.1460494e-10
LRBA,1.9848632e-09,0.00057700876,4.669262e-10,3.398219e-11,1.6273491e-10,6.467536e-10,2.1563523e-10,1.1461806e-10
C3orf35,2.563297e-10,2.0247087e-10,3.096784e-10,3.40409e-11,1.6360854e-10,2.1906607e-10,2.169405e-10,1.1471254e-10
MMP17,2.5475538e-10,2.0152849e-10,2.841411e-10,3.3985044e-11,1.6282899e-10,2.1612438e-10,2.1560151e-10,1.147585e-10
BAZ1A,0.0012126825,2.0148967e-10,2.99373e-10,3.3989967e-11,1.6272374e-10,2.1614747e-10,2.1532492e-10,1.1530086e-10
COPS8,0.002920763,2.0151311e-10,2.8435795e-10,3.3983098e-11,1.6284919e-10,2.1671384e-10,2.1553077e-10,1.1459926e-10
CCDC69,0.00076423644,2.0151235e-10,2.8419964e-10,3.398297e-11,1.6276876e-10,2.165494e-10,2.1562946e-10,1.1459926e-10
MDM4,3.6404288e-10,2.0153233e-10,2.8409394e-10,3.398297e-11,1.6285166e-10,2.531777e-10,0.001121149,1.1461194e-10
NCOA6,2.7380728e-10,2.0150082e-10,2.8565336e-10,3.398232e-11,1.6281254e-10,0.0005139418,2.1570146e-10,1.1461894e-10
STK39,2.5345745e-10,2.0151157e-10,0.0013070256,3.398297e-11,1.6320335e-10,2.1630336e-10,2.1560151e-10,1.14624185e-10
C6orf89,2.5394425e-10,2.015108e-10,2.8415845e-10,3.3983098e-11,1.6278241e-10,0.0011699443,2.1557477e-10,1.1459926e-10
CALM1,2.5451255e-10,2.0154886e-10,2.8478783e-10,3.398413e-11,0.0137717845,2.1647216e-10,2.1584591e-10,1.14620244e-10
FAM19A2,2.9296338e-10,2.0160654e-10,3.8883735e-10,3.4393256e-11,1.6351931e-10,3.0704173e-10,2.1608565e-10,1.1460539e-10
TTC37,2.5410704e-10,2.0152041e-10,2.8434277e-10,3.3982643e-11,0.001271932,2.1654195e-10,2.1553406e-10,1.1460844e-10
PAPSS2,5.5630534e-10,2.355118e-10,2.8599953e-10,3.3984524e-11,1.8225656e-10,2.8608957e-10,2.635535e-10,3.0224112e-10
SLC9A6,3.9152317e-10,2.0151042e-10,3.336831e-10,3.417263e-11,1.6286285e-10,2.3936664e-10,2.1567265e-10,1.1460975e-10
FAN1,2.8111316e-10,2.0152387e-10,3.117996e-10,3.41081e-11,1.6257173e-10,2.7783492e-10,2.1580886e-10,1.14711234e-10
EIF1AY,1.2947814e-09,2.0148007e-10,2.844339e-10,3.4310173e-11,1.6278334e-10,2.5978147e-10,2.156237e-10,1.14594896e-10
